CustomerID,Frequency,TotalQuantity,TotalSpending,Variety,Recency,Cluster
12630.0,1.0986122886681098,6.3080984415095305,7.1482513998271635,60,9,2
12631.0,0.6931471805599453,5.4680601411351315,6.463809184055691,31,56,0
12633.0,1.6094379124341003,7.0587581525186645,7.6801664025186325,73,58,2
12635.0,1.0986122886681098,7.067319848653476,7.432590311121191,96,89,2
12637.0,2.1972245773362196,8.00736706798333,8.70332414988414,205,66,1
12638.0,0.6931471805599453,6.359573868672378,6.511284599453549,39,32,0
12639.0,0.6931471805599453,5.308267697401205,6.188469440812497,22,238,3
12640.0,1.3862943611198906,5.7430031878094825,7.06951692181073,47,23,2
12641.0,0.6931471805599453,4.290459441148391,5.230573714461517,10,114,0
12642.0,1.3862943611198906,6.315358001522335,6.9219145615400475,39,24,2
12643.0,1.9459101490553132,7.500529485395295,8.11541328460481,11,127,2
12644.0,0.6931471805599453,5.786897381366708,6.171512688316606,31,129,0
12645.0,1.6094379124341003,6.98933526597456,7.482220269767765,58,33,2
12646.0,1.0986122886681098,6.8001700683022,7.206355036031724,43,4,2
12647.0,2.5649493574615367,7.266827347520591,8.222505302105255,78,21,2
12648.0,0.6931471805599453,5.081404364984463,5.765347830314356,21,154,0
12649.0,1.3862943611198906,6.375024819828097,6.4369673422476765,28,106,2
12650.0,0.6931471805599453,5.541263545158426,5.753968489569372,20,2,0
12651.0,0.6931471805599453,4.3694478524670215,4.74493212836325,9,334,3
12652.0,0.6931471805599453,6.226536669287466,6.82543832049292,48,330,3
12653.0,1.0986122886681098,6.824373670043086,7.701132335950876,37,148,2
12654.0,1.791759469228055,5.579729825986222,6.401884028681278,31,10,2
12656.0,1.791759469228055,7.452402451223638,8.30700781907883,89,16,2
12657.0,1.6094379124341003,6.951772164398911,7.4049970586737315,35,10,2
12658.0,0.6931471805599453,5.771441123130016,6.532407069777784,36,18,0
12659.0,0.6931471805599453,4.663439094112067,4.529152699564175,5,29,0
12660.0,0.6931471805599453,4.852030263919617,5.50573795739701,13,10,0
12662.0,2.4849066497880004,7.629975707027789,8.256031004164345,129,0,1
12664.0,2.302585092994046,7.093404625868766,8.49349048870337,10,7,2
12665.0,0.6931471805599453,3.6375861597263857,4.1588830833596715,3,324,3
12667.0,0.6931471805599453,5.981414211254481,6.431540399799522,33,57,0
12668.0,1.6094379124341003,7.399398083331354,8.244898785891763,115,11,2
12669.0,1.3862943611198906,7.017506142941256,7.917547282845659,98,150,2
12670.0,1.791759469228055,7.242797922793756,8.005383750527514,58,9,2
12672.0,0.6931471805599453,4.3694478524670215,5.424509391785796,10,329,3
12673.0,1.0986122886681098,5.863631175598097,6.415947661051908,42,4,0
12674.0,1.6094379124341003,7.033506484287697,7.586600674831223,52,38,2
12676.0,1.9459101490553132,6.508769136971682,7.194729601037682,33,24,2
12678.0,2.5649493574615367,9.298717482593595,9.777326645314199,105,41,1
12679.0,1.6094379124341003,6.318968113746434,7.015730373647435,43,58,2
12680.0,1.6094379124341003,6.095824562432225,6.761352837213469,33,0,2
12681.0,3.1354942159291497,8.92757950384347,9.531593091360708,267,14,1
12682.0,3.4657359027997265,8.62622695244036,9.416477734313304,209,3,1
12683.0,2.772588722239781,8.514790306799927,9.045179131116987,177,3,1
12684.0,2.0794415416798357,7.593877844605118,7.733959364615189,61,7,2
12685.0,1.9459101490553132,7.329093736246592,7.960002460651312,117,27,2
12686.0,0.6931471805599453,4.68213122712422,4.501364017262502,7,371,3
12688.0,0.6931471805599453,8.015987811027237,8.491836408313453,171,113,2
12689.0,1.0986122886681098,6.444131256700441,7.1297862115656185,57,25,2
12690.0,0.6931471805599453,4.672828834461906,5.966172379820607,16,205,3
12691.0,1.9459101490553132,5.978885764901122,6.94389432559801,21,27,2
12693.0,1.6094379124341003,5.545177444479562,6.753332895580138,35,126,2
12694.0,1.0986122886681098,6.234410725718371,6.769263030204804,32,69,0
12695.0,1.6094379124341003,5.3981627015177525,6.368358698228111,23,6,0
12697.0,1.3862943611198906,6.2324480165505225,6.865463454791294,37,28,2
12700.0,1.6094379124341003,7.995643604287271,8.505320994961897,193,7,1
12701.0,1.0986122886681098,6.520621127558696,6.682997926190526,50,79,2
12702.0,0.6931471805599453,3.9889840465642745,5.393627546352362,12,19,0
12703.0,0.6931471805599453,5.10594547390058,5.650908985049133,21,70,0
12704.0,2.1972245773362196,6.914730892718563,7.758692224146705,64,6,2
12705.0,2.302585092994046,8.293549515060345,8.834816031986259,228,14,1
12707.0,0.6931471805599453,5.54907608489522,6.404269320519532,33,291,3
12708.0,2.3978952727983707,7.176254532017144,7.906145678459555,86,29,2
12709.0,2.772588722239781,8.278174290943738,9.18374174409217,93,14,1
12710.0,1.3862943611198906,6.747586526829315,7.047534612510416,75,96,2
12712.0,2.6390573296152584,6.968850378341948,8.388707334356674,58,28,2
12713.0,0.6931471805599453,6.2324480165505225,6.744706797531768,38,0,0
12714.0,1.791759469228055,8.029432840581244,8.45741346257719,216,8,1
12715.0,0.6931471805599453,5.288267030694535,5.871723345495433,20,105,0
12716.0,1.0986122886681098,6.5638555265321274,6.960812516706486,60,3,2
12717.0,1.0986122886681098,6.2285110035911835,6.939234566008755,49,150,2
12718.0,0.6931471805599453,5.318119993844216,5.477509030333064,19,70,0
12719.0,1.0986122886681098,5.926926025970411,6.47072210140631,34,4,0
12720.0,3.258096538021482,8.449556542700426,8.662631168498326,211,2,1
12721.0,1.9459101490553132,7.580699752224563,7.885001871924596,133,31,2
12722.0,1.6094379124341003,6.340359303727752,6.906384339674138,50,84,2
12723.0,1.791759469228055,6.075346031088684,6.587646428909591,53,3,2
12724.0,1.6094379124341003,6.100318952020064,6.9396511539657,47,4,2
12725.0,0.6931471805599453,5.10594547390058,6.060990609756592,24,370,3
12726.0,2.0794415416798357,8.053251153549096,7.867143813759015,57,27,2
12727.0,2.0794415416798357,7.649216319820633,8.2894641427604,109,10,2
12728.0,1.6094379124341003,6.040254711277414,6.7302182580203365,38,70,2
12729.0,0.6931471805599453,5.455321115357702,6.118119224230488,26,113,0
12731.0,2.5649493574615367,9.040500592684284,9.846753695617958,109,23,1
12732.0,0.6931471805599453,4.718498871295094,5.469156586232957,12,179,3
12733.0,0.6931471805599453,4.927253685157205,5.953113455724059,22,233,3
12734.0,0.6931471805599453,4.48863636973214,4.713127327493184,4,352,3
12735.0,1.0986122886681098,5.910796644040527,6.660024422032584,38,314,3
12736.0,0.6931471805599453,5.159055299214529,5.459585514144159,4,332,3
12738.0,0.6931471805599453,5.003946305945459,5.05209708390385,11,371,3
12739.0,1.0986122886681098,6.18826412308259,6.921697631104842,38,77,2
12740.0,0.6931471805599453,5.8377304471659395,6.060524083039477,27,63,0
12743.0,1.0986122886681098,5.768320995793772,6.305234599635373,114,133,0
12744.0,2.0794415416798357,8.564458383883352,9.965536571182271,178,51,1
12747.0,2.4849066497880004,7.151485463904735,8.342127645985029,42,1,2
12748.0,5.3471075307174685,10.156112233172507,10.425868060754532,1768,0,1
12749.0,1.791759469228055,7.294377299288821,8.316759801128319,160,3,2
12750.0,0.6931471805599453,4.927253685157205,5.623584199327089,15,128,0
12752.0,0.6931471805599453,7.724446645633537,8.38201014985595,53,80,2
12753.0,1.9459101490553132,9.343296599224809,9.972565287088774,132,22,1
12754.0,1.3862943611198906,8.776784383701493,8.010273263812737,49,235,2
12755.0,1.0986122886681098,7.307872780763706,8.246158446737232,4,280,2
12756.0,0.6931471805599453,4.976733742420574,4.72809553282539,4,86,0
12757.0,2.6390573296152584,7.784473235736469,8.969300125921881,237,15,1
12758.0,1.0986122886681098,7.666690200080086,7.934724759609325,84,116,2
12759.0,1.3862943611198906,6.805722553416985,7.334616515331031,81,51,2
12762.0,1.0986122886681098,7.113142108707088,7.549356501658852,62,7,2
12763.0,1.0986122886681098,5.75890177387728,6.204719365671822,16,137,0
12764.0,0.6931471805599453,5.958424693029782,7.435367220848186,45,316,3
12766.0,2.0794415416798357,8.20166019080868,8.852325959921869,205,3,1
12769.0,0.6931471805599453,5.877735781779639,7.042810509975002,32,238,3
12770.0,0.6931471805599453,6.612041034833092,7.209673041460572,12,210,3
12772.0,0.6931471805599453,6.322565239927284,6.795112758210396,55,59,0
12775.0,1.791759469228055,6.777646593635117,7.23492725912033,47,16,2
12778.0,1.9459101490553132,6.716594773520978,6.713235627004493,40,19,2
12779.0,2.1972245773362196,7.613324979540639,8.289629887368429,88,37,2
12781.0,1.0986122886681098,6.51025834052315,6.718699095412067,25,63,2
12782.0,1.791759469228055,6.99117688712121,7.754447241564618,81,4,2
12783.0,1.9459101490553132,6.437751649736401,7.708370253328926,76,1,2
12784.0,1.0986122886681098,5.707110264748875,6.355100208942306,54,8,0
12785.0,0.6931471805599453,4.882801922586371,5.74604343337071,14,363,3
12787.0,1.3862943611198906,5.568344503761097,6.141305955347142,17,9,0
12789.0,0.6931471805599453,1.6094379124341003,4.530985287798715,4,64,0
12790.0,0.6931471805599453,5.117993812416755,5.786651952478496,21,191,3
12791.0,0.6931471805599453,4.584967478670572,5.265794174842477,2,373,3
12792.0,0.6931471805599453,5.384495062789089,5.995307154825432,25,256,3
12793.0,1.0986122886681098,5.69035945432406,6.303497710423594,21,334,3
12794.0,1.0986122886681098,6.385194398997726,6.758570581561217,43,52,2
12795.0,0.6931471805599453,4.23410650459726,6.067221159507229,14,18,0
12797.0,0.6931471805599453,4.77912349311153,5.541381185297377,13,365,3
12798.0,1.3862943611198906,8.567315800819449,8.85052335403181,6,9,2
12802.0,0.6931471805599453,5.752572638825633,6.060477418394936,25,186,3
12808.0,1.3862943611198906,5.241747015059643,6.183426980938617,27,36,0
12809.0,0.6931471805599453,5.3981627015177525,6.1950378441253156,25,177,3
12811.0,1.3862943611198906,5.442417710521793,6.245816025546385,27,260,3
12812.0,0.6931471805599453,5.10594547390058,5.440858053330147,15,44,0
12814.0,0.6931471805599453,3.912023005428146,4.843556966714995,2,101,0
12815.0,1.0986122886681098,5.940171252720432,6.970222907300612,38,147,0
12816.0,1.0986122886681098,4.859812404361672,6.351234695954017,27,95,0
12817.0,0.6931471805599453,3.9889840465642745,5.118233304694274,4,280,3
12818.0,0.6931471805599453,6.835184586147301,7.341535698070348,14,261,3
12820.0,1.6094379124341003,6.583409222158765,6.849426769082011,55,2,2
12821.0,0.6931471805599453,4.2626798770413155,4.540311613639595,6,213,3
12822.0,1.0986122886681098,6.311734809152915,6.856335660826602,41,70,2
12823.0,1.791759469228055,5.442417710521793,7.473353138595107,1,74,2
12824.0,0.6931471805599453,5.4510384535657,5.986753467377863,25,59,0
12826.0,2.0794415416798357,6.9650803456014065,7.296901285267718,58,2,2
12827.0,1.3862943611198906,5.288267030694535,6.066456057398334,19,5,0
12828.0,1.9459101490553132,6.20455776256869,6.927273552128017,46,2,2
12829.0,1.0986122886681098,5.932245187448011,5.683579767338681,9,336,3
12830.0,1.9459101490553132,9.195125206169703,8.826975250212882,13,37,2
12831.0,0.6931471805599453,4.912654885736052,5.3755098623779425,9,261,3
12832.0,1.0986122886681098,5.278114659230517,5.950720674536128,27,31,0
12833.0,0.6931471805599453,5.056245805348308,6.0363901104609745,24,144,0
